Keyword,ASIN,Title,Detail_Page_URL,Star_Rating,Number_of_Reviews,Price,Current_Time
jabón sólido hombre,B09NMXLQ6G,"Jabón Natural de Carbón Activo - Jabon de Manos, Cuerpo, y Cara Limpiador Piel Grasa, Pastilla Sólida Ecológica y Artesanal, Fabricado en España, Vegano y Sin Aceite de Palma (100 g)",https://www.amazon.es//Jab%C3%B3n-Natural-Carb%C3%B3n-Activo-Limpiador/dp/B09NMXLQ6G/ref=sr_1_11?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-11,"4,3 de 5 estrellas",,"7,55 €","4/8/2025, 05:40:22"
jabón sólido hombre,B0CDPNV1HT,"Jabón para Cabello,Jabón para Oscurecer Cabello,Jabón para Crecimiento del Cabello,Jabón Hidratante para Eliminar Las Canas,Cubre Jabón para Cabello Canoso,Jabón Gris Brillante,con 2 Redes de Jabón",https://www.amazon.es//Oscurecer-Crecimiento-Hidratante-Eliminar-Brillante/dp/B0CDPNV1HT/ref=sr_1_12?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-12,"2,4 de 5 estrellas",,"4,61 €","4/8/2025, 05:40:22"
jabón sólido hombre,B0CW23M5YY,RAW REVIVAL - Champú solido Romero | Anticaspa + Dermatitis Seborreica | Sin sulfatos ni parabenos | Pelo graso + Equilibrio del pH | Vegano | Ingredientes naturales - 80 gr,https://www.amazon.es//Raw-Revival-parabenos-Anticaspa-Ingredientes/dp/B0CW23M5YY/ref=sr_1_13?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-13,"4,4 de 5 estrellas",,"11,99 €","4/8/2025, 05:40:23"
jabón sólido hombre,B09HQRFZJD,Champú Solido Anticaspa. Pardo Natur | Elimina la descamación | Ingredientes naturales | 60 gr,https://www.amazon.es//Anticaspa-Pardo-descamaci%C3%B3n-Ingredientes-naturales/dp/B09HQRFZJD/ref=sr_1_14?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-14,"4,2 de 5 estrellas",,"3,49 €","4/8/2025, 05:40:23"
jabón sólido hombre,B0CFKDGTZ8,"3 Piezas Jabón Brillo Gris Jabon Para Canas Champú Sólido en Barra Cabello Gris Brillo Revitalizador de Cabello Grey Shine Jabón Capilar Natural Para Canas, 1 Red de Burbujas",https://www.amazon.es//Cabello-Revitalizador-Capilar-Natural-Burbujas/dp/B0CFKDGTZ8/ref=sr_1_15?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-15,"2,4 de 5 estrellas",,"8,54 €","4/8/2025, 05:40:23"
jabón sólido hombre,B0C7RHKKH4,"Pack Jabones Confiança 1894 | Jabones con Base de Origen Vegetal para Regalar | Jabón de Manos, Cuerpo y Cara | Pack Regalo Mujer y Hombre | Pack de 4 Jabones en Pastilla de 350g",https://www.amazon.es//Pack-Jabones-Premium-Confian%C3%A7a-Ingredientes/dp/B0C7RHKKH4/ref=sr_1_16?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-16,"4,3 de 5 estrellas",,"19,99 €","4/8/2025, 05:40:23"
jabón sólido hombre,B0CFBC9KJF,"RITUALS Caja de regalo Homme, Small – Set de baño para hombre con productos para el cuidado de la piel con bambú, menta y madera de cedro – Propiedades estimulantes",https://www.amazon.es//sspa/click?ie=UTF8&spc=MTo1MjQ1NTU3NzQ5NjY1NjM4OjE3NDQwNjIwMTY6c3BfbXRmOjMwMDQ1NzkzODU5NTQzMjo6MDo6&url=%2FRITUALS-Cofre-regalo-Homme-estimulantes%2Fdp%2FB0CFBC9KJF%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg%26dib_tag%3Dse%26keywords%3Djab%25C3%25B3n%252Bs%25C3%25B3lido%252Bhombre%26qid%3D1744062015%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"4,7 de 5 estrellas",,"25,90 €","4/8/2025, 05:40:23"
jabón sólido hombre,B07RZ1LP3J,HEY JOE! - Beard Soap on Rope | Jabon para Barba en Pastilla con Fragancia de Limón y Tomillo - Barra de Jabón 150 ml,https://www.amazon.es//sspa/click?ie=UTF8&spc=MTo1MjQ1NTU3NzQ5NjY1NjM4OjE3NDQwNjIwMTY6c3BfbXRmOjIwMDc3OTg3Nzg2MjA2OjowOjo&url=%2FHEY-JOE-Beard-Jab%25C3%25B3n-barba%2Fdp%2FB07RZ1LP3J%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg%26dib_tag%3Dse%26keywords%3Djab%25C3%25B3n%252Bs%25C3%25B3lido%252Bhombre%26qid%3D1744062015%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"4,6 de 5 estrellas",,"19,50 €","4/8/2025, 05:40:24"
jabón sólido hombre,B0DP2XG473,Störtebekker® Premium Champú sólido Tortuga - Champú vegano hecho a mano para hombre y mujer - cuidado de ducha perfumado para la piel y el cabello - Champú hidratante sólido - Champú Bar 100g,https://www.amazon.es//St%C3%B6rtebekker%C2%AE-Premium-Champ%C3%BA-s%C3%B3lido-Tortuga/dp/B0DP2XG473/ref=sr_1_20?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-20,"4,4 de 5 estrellas",,"11,99 €","4/8/2025, 05:40:24"
jabón sólido hombre,B0CCN79L7T,"3 unidades de jabón gris brillante, jabón natural para cabello gris, oscurecimiento del cabello, champú sólido, brillo gris, revitalizable para el cabello para hombre",https://www.amazon.es//unidades-brillante-natural-oscurecimiento-revitalizable/dp/B0CCN79L7T/ref=sr_1_21?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-21,"2,5 de 5 estrellas",,"13,98 €","4/8/2025, 05:40:25"
jabón sólido hombre,B0D6XJ67GY,"Jabón Limón, Jabones, Champú Sólido, Jabón de Ducha Vegano para Todo Tipo de Piel, Jabones para Manos, Cara y Cuerpo, Estuche Regalo Mujer Hombre, Hidratante Limpia Suavemente, 100g (Limón)",https://www.amazon.es//Jabones-Champ%C3%BA-Estuche-Hidratante-Suavemente/dp/B0D6XJ67GY/ref=sr_1_22?dib=eyJ2IjoiMSJ9.i-06hQ87bFqzS-kYhrqWX1MVZO6UP0ZWfmMQMTsCGabThwO4tvQyltXOgbenR0IihKvmDFZ1Is71GkXy8xWiiB0W70cZLveEymIAO-7i8XHUrLSNZC-9CEZPjyHyO5J4bwuzg8jqUAwjmXrKDR26T-7Sjy0jgC046sGcrtE_gDjp5NUCFJT_KhG-0ugTmM3KQYAkkPgyVw-dIvcywCthXm1kpl1zE6UszhK_8_jtSRCf7lbSSOgPFFWD6XzuG4VEgZV0GcA4qPI7WcE3-p00VfoT2rTlOZPqeQAHUKkN9fE.2vXvMZP8plN6-EgjCzVMtHJtaqT8IPs35OqaPr09AGg&dib_tag=se&keywords=jab%C3%B3n%2Bs%C3%B3lido%2Bhombre&qid=1744062015&sr=8-22,"4,0 de 5 estrellas",,"5,99 €","4/8/2025, 05:40:25"
